County Code,County Name,Const. Code,Const. Name,CAW Code,CAW Name,Name,Political Party Name,Party Abbrev,image_url
47,Nairobi City,275,Dagoretti North,1373,Gatina,Kennedy Swaka,Orange Democratic Movement,ODM,10632
47,Nairobi City,275,Dagoretti North,1374,Kileleshwa,Robert Alai Onyango,Orange Democratic Movement,ODM,6416
47,Nairobi City,275,Dagoretti North,1375,Kabiro,Clarence Munga,Orange Democratic Movement,ODM,6537
47,Nairobi City,276,Dagoretti South,1376,Mutuini,Martin Mbugua Mwangi,Chama Cha Kazi,CCK,4221
47,Nairobi City,276,Dagoretti South,1377,Ngando,Cyrus Mugo Mubea,Jubilee Party,JP,4866
47,Nairobi City,276,Dagoretti South,1378,Riruta,Eric Kiogora Murigu,United Democratic Alliance,UDA,10137
47,Nairobi City,276,Dagoretti South,1379,Uthiru/Ruthimitu,Peter Maina Mwangi,United Democratic Alliance,UDA,5304
47,Nairobi City,276,Dagoretti South,1380,Waithaka,Anthony Kiragu Karanja,United Democratic Alliance,UDA,6986
47,Nairobi City,277,Langata,1381,Karen,Antony Maragu Muthoni,Orange Democratic Movement,ODM,8642
47,Nairobi City,277,Langata,1382,Nairobi West,John Rex Omolleh,Orange Democratic Movement,ODM,4379
47,Nairobi City,277,Langata,1383,Mugumu-Ini,Jared Ondieki Akama,Orange Democratic Movement,ODM,8707
47,Nairobi City,277,Langata,1384,South C,Abass Ibrahim Khalif,Orange Democratic Movement,ODM,8813
47,Nairobi City,277,Langata,1385,Nyayo Highrise,Kennedy Odhiambo Oyugi,Orange Democratic Movement,ODM,4038
47,Nairobi City,278,Kibra,1386,Laini Saba,John Ndile Musila,Wiper Democratic Movement,WDM,3536
47,Nairobi City,278,Kibra,1387,Lindi,Samson Ochieng’ Jera Ooko,Orange Democratic Movement,ODM,4510
47,Nairobi City,278,Kibra,1388,Makina,Rosemary Masitsa Shitote,Orange Democratic Movement,ODM,8075
47,Nairobi City,278,Kibra,1389,Woodley/Kenyatta Golf Course,Davidson DNG Ngibuini,United Democratic Alliance,UDA,6845
47,Nairobi City,278,Kibra,1390,Sarangombe,Lawrence Otieno Odhiambo,Orange Democratic Movement,ODM,15812
47,Nairobi City,279,Roysambu,1391,Githurai,Deonysias Mwangi Waithira,United Democratic Alliance,UDA,9051
47,Nairobi City,279,Roysambu,1392,Kahawa West,Clement Nganga Kamaru,United Democratic Alliance,UDA,15227
47,Nairobi City,279,Roysambu,1393,Zimmerman,Stephen Mugo Kimani,United Democratic Alliance,UDA,10035
47,Nairobi City,279,Roysambu,1394,Roysambu,Sospeter Gathahu Mumbi,Independent Candidate,IND,6317
47,Nairobi City,279,Roysambu,1395,Kahawa,Eutychus Mukiri Muriuki,United Democratic Alliance,UDA,5843
47,Nairobi City,280,Kasarani,1396,Claycity,Samora Mwaura Wacira,United Democratic Alliance,UDA,9515
47,Nairobi City,280,Kasarani,1397,Mwiki,Kanyi Samuel Kago,United Democratic Alliance,UDA,10642
47,Nairobi City,280,Kasarani,1398,Kasarani,Mburu Jasho Anthony Ngaruiyah,United Democratic Alliance,UDA,6638
47,Nairobi City,280,Kasarani,1399,Njiru,Gichunji Carrington Heho,United Democratic Alliance,UDA,5006
47,Nairobi City,280,Kasarani,1400,Ruai,Karanja Karis James Kariuki,United Democratic Alliance,UDA,14774
47,Nairobi City,281,Ruaraka,1401,Babadogo,Geophrey Odhiambo Majiwa,Orange Democratic Movement,ODM,9612
47,Nairobi City,281,Ruaraka,1402,Utalii,Abel Osumba Atito,Orange Democratic Movement,ODM,10358
47,Nairobi City,281,Ruaraka,1403,Mathare North,Oscar Otieno Lore,Orange Democratic Movement,ODM,9635
47,Nairobi City,281,Ruaraka,1404,Lucky Summer,Victor Omondi Ochola,Orange Democratic Movement,ODM,5907
47,Nairobi City,281,Ruaraka,1405,Korogocho,Absalom Odhiambo Onyango,Orange Democratic Movement,ODM,4685
47,Nairobi City,282,Embakasi South,1406,Imara Daima,Evans Okaru Nyangicha,Orange Democratic Movement,ODM,6594
47,Nairobi City,283,Embakasi South,1407,Kwa Njenga,- -,-,-,Election Postponed
47,Nairobi City,282,Embakasi South,1408,Kwa Reuben,Scolastica  Muthoni Mande,Wiper Democratic Movement,WDM,5510
47,Nairobi City,282,Embakasi South,1409,Pipeline,Musango Maithya,Wiper Democratic Movement,WDM,7159
47,Nairobi City,282,Embakasi South,1410,Kware,Moses Mutinda Kitema,Wiper Democratic Movement,WDM,6023
47,Nairobi City,283,Embakasi North,1411,Kariobangi North,Joel Munuve Kimanzi,Independent,IND,5359
47,Nairobi City,283,Embakasi North,1412,Dandora Area I,Allan Maina Gathuku,United Democratic Alliance,UDA,4180
47,Nairobi City,283,Embakasi North,1413,Dandora Area II,Silas Matara Ongwae,Jubilee Party,JP,5326
47,Nairobi City,283,Embakasi North,1414,Dandora Area III,Paul Mathu Njambi,United Democratic Alliance,UDA,6536
47,Nairobi City,283,Embakasi North,1415,Dandora Area IV,Daniel Oria Odhiambo,Orange Democratic Movement,ODM,7279
47,Nairobi City,284,Embakasi Central,1416,Kayole North,Paul Wachira Kariuki,United Democratic Alliance,UDA,8222
47,Nairobi City,284,Embakasi Central,1417,Kayole Central,Jeremiah Karani Themendu,United Democratic Alliance,UDA,6318
47,Nairobi City,284,Embakasi Central,1418,Kayole South,Colins Omondi Ogenga,Orange Democratic Movement,ODM,11579
47,Nairobi City,284,Embakasi Central,1419,Komarock,Hon Chris Wanjohi Githinji Mutumishi,United Democratic Alliance,UDA,6057
47,Nairobi City,284,Embakasi Central,1420,Matopeni/ Spring Valley,James Koria Karanja,United Democratic Alliance,UDA,3524
47,Nairobi City,285,Embakasi East,1421,Upper Savannah,Angila Stazo Elijah Omung’ala,Orange Democratic Movement,ODM,6675
47,Nairobi City,285,Embakasi East,1422,Lower Savannah,Magoba David Odhiambo,Orange Democaratic Movement,ODM,6818
47,Nairobi City,285,Embakasi East,1423,Embakasi,Nyantika Ricardo Billy,Orange Democratic Movement,ODM,12877
47,Nairobi City,285,Embakasi East,1424,Utawala Ward,- -,-,-,Election Postponed
47,Nairobi City,285,Embakasi East,1425,Mihango,Kiguathi Kados Paul Muiruri,Jubilee Party,JP,7103
47,Nairobi City,286,Embakasi West,1426,Umoja 1,Kevin Mark Mugambi Macharia,United Demorcratic Alliance,UDA,10082
47,Nairobi City,286,Embakasi West,1427,Umoja 2,Namunyu Shadrack Machanje,Orange Democratic Movement,ODM,12829
47,Nairobi City,286,Embakasi West,1428,Mowlem,Wairobi Martin Waithaka,United Democratic Alliance,UDA,4041
47,Nairobi City,286,Embakasi West,1429,K.South,Robert Mbatia,Jubilee Party,JP,10656
47,Nairobi City,287,Makadara,1430,Maringo/Hamza,Patrick Mwangi Macharia,United Democratic Alliance,UDA,13255
47,Nairobi City,287,Makadara,1431,Viwandani,Aaron Kangara Wangare,United Democratic Alliance,UDA,4279
47,Nairobi City,287,Makadara,1432,Harambee,Antony Kimemia Gathumbi,Jubilee Party,JP,8290
47,Nairobi City,287,Makadara,1433,Makongeni,Jateso Peter Imwatok,Orange Democratic Movement,ODM,5536
47,Nairobi City,288,Kamukunji,1434,Pumwani,Irungu Paul Ndungu,United Democratic Alliance,UDA,6066
47,Nairobi City,288,Kamukunji,1435,Eastleigh North,Dabar Ahmedqadar Mohamed,Orange Democratic Movement,ODM,3124
47,Nairobi City,288,Kamukunji,1436,Eastleigh South,Juma Nicholas Okwacho,Orange Democratic Movement,ODM,6502
47,Nairobi City,288,Kamukunji,1437,Airbase,Mohamed Fuad Hussein,Orange Democratic Movement,ODM,3106
47,Nairobi City,288,Kamukunji,1438,California,Athman Hashim Kamau,United Democratic Alliance,UDA,2646
47,Nairobi City,289,Starehe,1439,Nairobi Central,John Mwaniki Kwenya,United Democratic Alliance,UDA,14625
47,Nairobi City,289,Starehe,1440,Ngara,Chege Mwaura,United Democratic Alliance,UDA,7535
47,Nairobi City,289,Starehe,1441,Pangani,Peter Wahinya Njau,United Democratic Alliance,UDA,3950
47,Nairobi City,289,Starehe,1442,Ziwani/ Kariokor,Gerald Irungu Mukuru,United Democratic Alliance,UDA,3.257
47,Nairobi City,289,Starehe,1443,Landimawe,Simon Maina Mugo,United Democratic Alliance,UDA,2900
47,Nairobi City,289,Starehe,1444,Nairobi South,Esther Waithira Chege,United Democratic Alliance,UDA,7655
47,Nairobi City,290,Mathare,1445,Hospital,Mark Thiga Ruyi,United Democratic Alliance,UDA,2350
47,Nairobi City,290,Mathare,1446,Mabatini,Wilfred Oluoch Odalo,Orange Democratic Movement,ODM,5192
47,Nairobi City,290,Mathare,1447,Huruma,Oluoch Peter Owera,Orange Democratic Movement,ODM,5641
47,Nairobi City,290,Mathare,1448,Ngei Ward,Redson Otieno Onyango,Orange Democratic Movement,ODM,3683
47,Nairobi City,290,Mathare,1449,Mlango Kubwa,Susan Makungu Kavaya,United Democratic Alliance,UDA,5790
47,Nairobi City,290,Mathare,1450,Kiamaiko,Joseph Karanja Ndung’u,United Democratic Alliance,UDA,4251
